"COL_NAME"	"CHAR_VAL"	"NUM_VAL"	"SHRTDESC"	"EXT_DESC"
"CMTCV018"	"NA"		"MEASUREMENT NOTAVAIL"	"MEASUREMENT NOT AVAILABLE"
"CMTCV018"	"ND"		"MEAS NOT DETECTED"	"MEASUREMENT NOT DETECTED"
"CMTCV018"	"OK"		"MEASUREMENT OK"	"MEASUREMENT OKAY"
"CMTCV018"	"OS"		"MEAS BEYOND STD RNG"	"MEASUREMENT BEYOND STD. CALIBR. RANGE"
"CMTCV018"	"RI"		"MEAS OK,REJ ANALYSIS"	"MEASUREMENT OKAY, RE-INJECTION ANALYSIS"
"CMTCV018"	"XY"		"MEAS SUSPECT/INCONST"	"MEASUREMENT SUSPECT/INCONSISTENT"
"DFLCV018"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DFLCV018"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DFLCV018"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"DFLCV018"	"100"	100	"DETECTED"	"DETECTED"
"AN1CV018"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"AN1CV018"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"AN1CV018"	"-777"	-777	"REFUSAL"	"REFUSAL"
"AN1CV018"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"AN1CV018"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN1CV018"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"AN1CV018"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN1CV018"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"AN2CV018"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN2CV018"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN2CV018"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"AN2CV018"	"100"	100	"DETECTED"	"DETECTED"
"CIDV019"	"M001"		"Arsenic"	"Arsenic                           7440-38-2  (#211 in NHEXAS Region 5)"
"CIDV019"	"M002"		"Barium"	"Barium                           7440-39-3   (#212 in NHEXAS Region 5)"
"CIDV019"	"M003"		"Cadmium"	"Cadmium                       7440-43-9   (#213 in NHEXAS Region 5)"
"CIDV019"	"M004"		"Chromium"	"Chromium (Total)           7440-47-3   (#214 in NHEXAS Region 5)"
"CIDV019"	"M005"		"Copper"	"Copper                           7440-50-8  (#215 in NHEXAS Region 5)"
"CIDV019"	"M006"		"Lead"	"Lead                              7439-92-1  (#216 in NHEXAS Region 5)"
"CIDV019"	"M007"		"Manganese"	"Manganese                    7439-96-5  (#217 in NHEXAS Region 5)"
"CIDV019"	"M008"		"Nickel"	"Nickel                            7440-02-0  (#218 in NHEXAS Region 5)"
"CIDV019"	"M009"		"Selenium"	"Selenium                       7782-49-2  (#219 in NHEXAS Region 5)"
"CIDV019"	"M010"		"Vanadium"	"Vanadium                      7440-62-2  (#220 in NHEXAS Region 5)"
"CIDV019"	"M011"		"Zinc"	"Zinc                               7440-66-6  (#221 in NHEXAS Region 5)"
"CIDV019"	"M012"		"Mercury"	"Mercury                         7439-97-6  (#222 in NHEXAS Region 5)"
"CIDV019"	"V001"		"1,1,1-TCA"	"1,1,1-Trichloroethane       71-55-6 (#101 in NHEXAS Region 5)"
"CIDV019"	"V002"		"1,1,2,2-PCA"	"1,1,2,2-Tetrachloroethane 79-34-5 (#102 in NHEXAS Region 5)"
"CIDV019"	"V003"		"1,1,2-TCA"	"1,1,2-Trichloroethane       79-00-5 (#103 in NHEXAS Region 5)"
"CIDV019"	"V004"		"1,1-Dichloroethane"	"1,1-Dichloroethane          75-34-3 (#104 in NHEXAS Region 5)"
"CIDV019"	"V005"		"1,1-Dichloroethene"	"1,1-Dichloroethene          75-34-4 (#105 in NHEXAS Region 5)"
"CIDV019"	"V006"		"1,2-Dichlorobenzene"	"1,2-Dichlorobenzene        95-50-1 (#106 in NHEXAS Region 5)"
"CIDV019"	"V007"		"1,2-Dichloroethane"	"1,2-Dichloroethane        107-06-2 (#107 in NHEXAS Region 5)"
"CIDV019"	"V008"		"1,2-Dichloropropane"	"1,2-Dichloropropane        78-87-5 (#108 in NHEXAS Region 5)"
"CIDV019"	"V009"		"1,3-Dichlorobenzene"	"1,3-Dichlorobenzene      541-73-1 (#109 in NHEXAS Region 5)"
"CIDV019"	"V010"		"1,4-Dichlorobenzene"	"1,4-Dichlorobenzene      106-46-7 (#110 in NHEXAS Region 5)"
"CIDV019"	"V011"		"Benzene"	"Benzene                            71-43-2 (#111 in NHEXAS Region 5)"
"CIDV019"	"V012"		"Carbon Tetrachloride"	"Carbon Tetrachloride           56-23-5 (#112 in NHEXAS Region 5)"
"CIDV019"	"V013"		"Chlorobenzene"	"Chlorobenzene                  108-90-7 (#113 in NHEXAS Region 5)"
"CIDV019"	"V014"		"Chloroform"	"Chloroform                         67-66-3  (#114 in NHEXAS Region 5)"
"CIDV019"	"V015"		"Ethylbenzene"	"Ethylbenzene                    100-41-4 (#115 in NHEXAS Region 5)"
"CIDV019"	"V016"		"Methylene Chloride"	"Methylene Chloride            75-09-2   (#116 in NHEXAS Region 5)"
"CIDV019"	"V017"		"Styrene"	"Styrene                            100-42-5  (#117 in NHEXAS Region 5)"
"CIDV019"	"V018"		"Tetrachoroethylene"	"Tetrachoroethylene            127-18-4  (#118 in NHEXAS Region 5)"
"CIDV019"	"V019"		"Toluene"	"Toluene                            108-88-3  (#119 in NHEXAS Region 5)"
"CIDV019"	"V020"		"Trichloroethylene"	"Trichloroethylene               79-01-6   (#120 in NHEXAS Region 5)"
"CIDV019"	"V021"		"cis-1,2-Dichloroethe"	"cis-1,2-Dichloroethene       156-59-2 (#121 in NHEXAS Region 5)"
"CIDV019"	"V022"		"m,p-Xylene"	"m,p-Xylene m(108-38-3), p(106-42-3) (#122 in NHEXAS Region 5)"
"CIDV019"	"V023"		"o-Xylene"	"o-Xylene                           95-47-6    (#123 in NHEXAS Region 5)"
"CIDV019"	"XXXX"		"Not Applicable"	"Not applicable here- usually references a situation where the analyte was not part of the intended analysis"
"CIDV019"	"Z001"		"Particles"	"Particles                                         (#210 in NHEXAS Region 5)"
"CIDV019"	"Z002"		"Creatinine"	"Creatinine                       60-27-5 (#223 in NHEXAS Region 5)"
"CONCV019"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"CONCV019"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"CONCV019"	"-777"	-777	"REFUSAL"	"REFUSAL"
"CONCV019"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"CONCV019"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"CONCV019"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"CONCV019"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"CONCV019"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"DLCV019"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"DLCV019"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"DLCV019"	"-777"	-777	"REFUSAL"	"REFUSAL"
"DLCV019"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"DLCV019"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DLCV019"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"DLCV019"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DLCV019"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"USECV019"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"USECV019"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"USECV019"	"0"	0	"MEASUREMENT OKAY"	"MEASUREMENT OKAY"
"USECV019"	"1"	1	"SUSPECT, ACCEPTED"	"MEASUREMENT SUSPECT, BUT ACCEPTED"
"USECV019"	"2"	2	"MEASURE INVALID"	"MEASUREMENT INVALID"
"CMTCV019"	"??"		"MEAS QUAL-INDETRMNT"	"MEASUREMENT QUALITY INDETERMINATE"
"CMTCV019"	"AC"		"MEAS>UPPER CALIB PT"	"MEASUREMENT > UPPER CALIBRATION POINT"
"CMTCV019"	"BD"		"MEAS BELOW DL"	"MEASUREMENT BELOW DETECTION LIMIT"
"CMTCV019"	"FB"		"MEAS OK,IN ASSOC BLK"	"MEASUREMENT OKAY, ANALYTE IN ASSOC. BLK"
"CMTCV019"	"NA"		"MEASUREMENT NOTAVAIL"	"MEASUREMENT NOT AVAILABLE"
"CMTCV019"	"ND"		"MEAS NOT DETECTED"	"MEASUREMENT NOT DETECTED"
"CMTCV019"	"OK"		"MEASUREMENT OK"	"MEASUREMENT OKAY"
"CMTCV019"	"OS"		"MEAS BEYOND STD RNG"	"MEASUREMENT BEYOND STD. CALIBR. RANGE"
"CMTCV019"	"RI"		"MEAS OK,REJ ANALYSIS"	"MEASUREMENT OKAY, RE-INJECTION ANALYSIS"
"CMTCV019"	"XY"		"MEAS SUSPECT/INCONST"	"MEASUREMENT SUSPECT/INCONSISTENT"
"DFLCV019"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DFLCV019"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DFLCV019"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"DFLCV019"	"100"	100	"DETECTED"	"DETECTED"
"AN1CV019"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"AN1CV019"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"AN1CV019"	"-777"	-777	"REFUSAL"	"REFUSAL"
"AN1CV019"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"AN1CV019"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN1CV019"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"AN1CV019"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN1CV019"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"AN2CV019"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN2CV019"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN2CV019"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"AN2CV019"	"100"	100	"DETECTED"	"DETECTED"
"CIDV020"	"M001"		"Arsenic"	"Arsenic                           7440-38-2  (#211 in NHEXAS Region 5)"
"CIDV020"	"M002"		"Barium"	"Barium                           7440-39-3   (#212 in NHEXAS Region 5)"
"CIDV020"	"M003"		"Cadmium"	"Cadmium                       7440-43-9   (#213 in NHEXAS Region 5)"
"CIDV020"	"M004"		"Chromium"	"Chromium (Total)           7440-47-3   (#214 in NHEXAS Region 5)"
"CIDV020"	"M005"		"Copper"	"Copper                           7440-50-8  (#215 in NHEXAS Region 5)"
"CIDV020"	"M006"		"Lead"	"Lead                              7439-92-1  (#216 in NHEXAS Region 5)"
"CIDV020"	"M007"		"Manganese"	"Manganese                    7439-96-5  (#217 in NHEXAS Region 5)"
"CIDV020"	"M008"		"Nickel"	"Nickel                            7440-02-0  (#218 in NHEXAS Region 5)"
"CIDV020"	"M009"		"Selenium"	"Selenium                       7782-49-2  (#219 in NHEXAS Region 5)"
"CIDV020"	"M010"		"Vanadium"	"Vanadium                      7440-62-2  (#220 in NHEXAS Region 5)"
"CIDV020"	"M011"		"Zinc"	"Zinc                               7440-66-6  (#221 in NHEXAS Region 5)"
"CIDV020"	"M012"		"Mercury"	"Mercury                         7439-97-6  (#222 in NHEXAS Region 5)"
"CIDV020"	"V001"		"1,1,1-TCA"	"1,1,1-Trichloroethane       71-55-6 (#101 in NHEXAS Region 5)"
"CIDV020"	"V002"		"1,1,2,2-PCA"	"1,1,2,2-Tetrachloroethane 79-34-5 (#102 in NHEXAS Region 5)"
"CIDV020"	"V003"		"1,1,2-TCA"	"1,1,2-Trichloroethane       79-00-5 (#103 in NHEXAS Region 5)"
"CIDV020"	"V004"		"1,1-Dichloroethane"	"1,1-Dichloroethane          75-34-3 (#104 in NHEXAS Region 5)"
"CIDV020"	"V005"		"1,1-Dichloroethene"	"1,1-Dichloroethene          75-34-4 (#105 in NHEXAS Region 5)"
"CIDV020"	"V006"		"1,2-Dichlorobenzene"	"1,2-Dichlorobenzene        95-50-1 (#106 in NHEXAS Region 5)"
"CIDV020"	"V007"		"1,2-Dichloroethane"	"1,2-Dichloroethane        107-06-2 (#107 in NHEXAS Region 5)"
"CIDV020"	"V008"		"1,2-Dichloropropane"	"1,2-Dichloropropane        78-87-5 (#108 in NHEXAS Region 5)"
"CIDV020"	"V009"		"1,3-Dichlorobenzene"	"1,3-Dichlorobenzene      541-73-1 (#109 in NHEXAS Region 5)"
"CIDV020"	"V010"		"1,4-Dichlorobenzene"	"1,4-Dichlorobenzene      106-46-7 (#110 in NHEXAS Region 5)"
"CIDV020"	"V011"		"Benzene"	"Benzene                            71-43-2 (#111 in NHEXAS Region 5)"
"CIDV020"	"V012"		"Carbon Tetrachloride"	"Carbon Tetrachloride           56-23-5 (#112 in NHEXAS Region 5)"
"CIDV020"	"V013"		"Chlorobenzene"	"Chlorobenzene                  108-90-7 (#113 in NHEXAS Region 5)"
"CIDV020"	"V014"		"Chloroform"	"Chloroform                         67-66-3  (#114 in NHEXAS Region 5)"
"CIDV020"	"V015"		"Ethylbenzene"	"Ethylbenzene                    100-41-4 (#115 in NHEXAS Region 5)"
"CIDV020"	"V016"		"Methylene Chloride"	"Methylene Chloride            75-09-2   (#116 in NHEXAS Region 5)"
"CIDV020"	"V017"		"Styrene"	"Styrene                            100-42-5  (#117 in NHEXAS Region 5)"
"CIDV020"	"V018"		"Tetrachoroethylene"	"Tetrachoroethylene            127-18-4  (#118 in NHEXAS Region 5)"
"CIDV020"	"V019"		"Toluene"	"Toluene                            108-88-3  (#119 in NHEXAS Region 5)"
"CIDV020"	"V020"		"Trichloroethylene"	"Trichloroethylene               79-01-6   (#120 in NHEXAS Region 5)"
"CIDV020"	"V021"		"cis-1,2-Dichloroethe"	"cis-1,2-Dichloroethene       156-59-2 (#121 in NHEXAS Region 5)"
"CIDV020"	"V022"		"m,p-Xylene"	"m,p-Xylene m(108-38-3), p(106-42-3) (#122 in NHEXAS Region 5)"
"CIDV020"	"V023"		"o-Xylene"	"o-Xylene                           95-47-6    (#123 in NHEXAS Region 5)"
"CIDV020"	"XXXX"		"Not Applicable"	"Not applicable here- usually references a situation where the analyte was not part of the intended analysis"
"CIDV020"	"Z001"		"Particles"	"Particles                                         (#210 in NHEXAS Region 5)"
"CIDV020"	"Z002"		"Creatinine"	"Creatinine                       60-27-5 (#223 in NHEXAS Region 5)"
"CONCV020"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"CONCV020"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"CONCV020"	"-777"	-777	"REFUSAL"	"REFUSAL"
"CONCV020"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"CONCV020"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"CONCV020"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"CONCV020"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"CONCV020"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"DLCV020"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"DLCV020"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"DLCV020"	"-777"	-777	"REFUSAL"	"REFUSAL"
"DLCV020"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"DLCV020"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DLCV020"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"DLCV020"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DLCV020"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"USECV020"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"USECV020"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"USECV020"	"0"	0	"MEASUREMENT OKAY"	"MEASUREMENT OKAY"
"USECV020"	"1"	1	"SUSPECT, ACCEPTED"	"MEASUREMENT SUSPECT, BUT ACCEPTED"
"USECV020"	"2"	2	"MEASURE INVALID"	"MEASUREMENT INVALID"
"CMTCV020"	"??"		"MEAS QUAL-INDETRMNT"	"MEASUREMENT QUALITY INDETERMINATE"
"CMTCV020"	"AC"		"MEAS>UPPER CALIB PT"	"MEASUREMENT > UPPER CALIBRATION POINT"
"CMTCV020"	"BD"		"MEAS BELOW DL"	"MEASUREMENT BELOW DETECTION LIMIT"
"CMTCV020"	"FB"		"MEAS OK,IN ASSOC BLK"	"MEASUREMENT OKAY, ANALYTE IN ASSOC. BLK"
"CMTCV020"	"NA"		"MEASUREMENT NOTAVAIL"	"MEASUREMENT NOT AVAILABLE"
"CMTCV020"	"ND"		"MEAS NOT DETECTED"	"MEASUREMENT NOT DETECTED"
"CMTCV020"	"OK"		"MEASUREMENT OK"	"MEASUREMENT OKAY"
"CMTCV020"	"OS"		"MEAS BEYOND STD RNG"	"MEASUREMENT BEYOND STD. CALIBR. RANGE"
"CMTCV020"	"RI"		"MEAS OK,REJ ANALYSIS"	"MEASUREMENT OKAY, RE-INJECTION ANALYSIS"
"CMTCV020"	"XY"		"MEAS SUSPECT/INCONST"	"MEASUREMENT SUSPECT/INCONSISTENT"
"DFLCV020"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DFLCV020"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DFLCV020"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"DFLCV020"	"100"	100	"DETECTED"	"DETECTED"
"AN1CV020"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"AN1CV020"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"AN1CV020"	"-777"	-777	"REFUSAL"	"REFUSAL"
"AN1CV020"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"AN1CV020"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN1CV020"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"AN1CV020"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN1CV020"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"AN2CV020"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN2CV020"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN2CV020"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"AN2CV020"	"100"	100	"DETECTED"	"DETECTED"
"CIDV022"	"M001"		"Arsenic"	"Arsenic                           7440-38-2  (#211 in NHEXAS Region 5)"
"CIDV022"	"M002"		"Barium"	"Barium                           7440-39-3   (#212 in NHEXAS Region 5)"
"CIDV022"	"M003"		"Cadmium"	"Cadmium                       7440-43-9   (#213 in NHEXAS Region 5)"
"CIDV022"	"M004"		"Chromium"	"Chromium (Total)           7440-47-3   (#214 in NHEXAS Region 5)"
"CIDV022"	"M005"		"Copper"	"Copper                           7440-50-8  (#215 in NHEXAS Region 5)"
"CIDV022"	"M006"		"Lead"	"Lead                              7439-92-1  (#216 in NHEXAS Region 5)"
"CIDV022"	"M007"		"Manganese"	"Manganese                    7439-96-5  (#217 in NHEXAS Region 5)"
"CIDV022"	"M008"		"Nickel"	"Nickel                            7440-02-0  (#218 in NHEXAS Region 5)"
"CIDV022"	"M009"		"Selenium"	"Selenium                       7782-49-2  (#219 in NHEXAS Region 5)"
"CIDV022"	"M010"		"Vanadium"	"Vanadium                      7440-62-2  (#220 in NHEXAS Region 5)"
"CIDV022"	"M011"		"Zinc"	"Zinc                               7440-66-6  (#221 in NHEXAS Region 5)"
"CIDV022"	"M012"		"Mercury"	"Mercury                         7439-97-6  (#222 in NHEXAS Region 5)"
"CIDV022"	"V001"		"1,1,1-TCA"	"1,1,1-Trichloroethane       71-55-6 (#101 in NHEXAS Region 5)"
"CIDV022"	"V002"		"1,1,2,2-PCA"	"1,1,2,2-Tetrachloroethane 79-34-5 (#102 in NHEXAS Region 5)"
"CIDV022"	"V003"		"1,1,2-TCA"	"1,1,2-Trichloroethane       79-00-5 (#103 in NHEXAS Region 5)"
"CIDV022"	"V004"		"1,1-Dichloroethane"	"1,1-Dichloroethane          75-34-3 (#104 in NHEXAS Region 5)"
"CIDV022"	"V005"		"1,1-Dichloroethene"	"1,1-Dichloroethene          75-34-4 (#105 in NHEXAS Region 5)"
"CIDV022"	"V006"		"1,2-Dichlorobenzene"	"1,2-Dichlorobenzene        95-50-1 (#106 in NHEXAS Region 5)"
"CIDV022"	"V007"		"1,2-Dichloroethane"	"1,2-Dichloroethane        107-06-2 (#107 in NHEXAS Region 5)"
"CIDV022"	"V008"		"1,2-Dichloropropane"	"1,2-Dichloropropane        78-87-5 (#108 in NHEXAS Region 5)"
"CIDV022"	"V009"		"1,3-Dichlorobenzene"	"1,3-Dichlorobenzene      541-73-1 (#109 in NHEXAS Region 5)"
"CIDV022"	"V010"		"1,4-Dichlorobenzene"	"1,4-Dichlorobenzene      106-46-7 (#110 in NHEXAS Region 5)"
"CIDV022"	"V011"		"Benzene"	"Benzene                            71-43-2 (#111 in NHEXAS Region 5)"
"CIDV022"	"V012"		"Carbon Tetrachloride"	"Carbon Tetrachloride           56-23-5 (#112 in NHEXAS Region 5)"
"CIDV022"	"V013"		"Chlorobenzene"	"Chlorobenzene                  108-90-7 (#113 in NHEXAS Region 5)"
"CIDV022"	"V014"		"Chloroform"	"Chloroform                         67-66-3  (#114 in NHEXAS Region 5)"
"CIDV022"	"V015"		"Ethylbenzene"	"Ethylbenzene                    100-41-4 (#115 in NHEXAS Region 5)"
"CIDV022"	"V016"		"Methylene Chloride"	"Methylene Chloride            75-09-2   (#116 in NHEXAS Region 5)"
"CIDV022"	"V017"		"Styrene"	"Styrene                            100-42-5  (#117 in NHEXAS Region 5)"
"CIDV022"	"V018"		"Tetrachoroethylene"	"Tetrachoroethylene            127-18-4  (#118 in NHEXAS Region 5)"
"CIDV022"	"V019"		"Toluene"	"Toluene                            108-88-3  (#119 in NHEXAS Region 5)"
"CIDV022"	"V020"		"Trichloroethylene"	"Trichloroethylene               79-01-6   (#120 in NHEXAS Region 5)"
"CIDV022"	"V021"		"cis-1,2-Dichloroethe"	"cis-1,2-Dichloroethene       156-59-2 (#121 in NHEXAS Region 5)"
"CIDV022"	"V022"		"m,p-Xylene"	"m,p-Xylene m(108-38-3), p(106-42-3) (#122 in NHEXAS Region 5)"
"CIDV022"	"V023"		"o-Xylene"	"o-Xylene                           95-47-6    (#123 in NHEXAS Region 5)"
"CIDV022"	"XXXX"		"Not Applicable"	"Not applicable here- usually references a situation where the analyte was not part of the intended analysis"
"CIDV022"	"Z001"		"Particles"	"Particles                                         (#210 in NHEXAS Region 5)"
"CIDV022"	"Z002"		"Creatinine"	"Creatinine                       60-27-5 (#223 in NHEXAS Region 5)"
"CONCV022"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"CONCV022"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"CONCV022"	"-777"	-777	"REFUSAL"	"REFUSAL"
"CONCV022"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"CONCV022"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"CONCV022"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"CONCV022"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"CONCV022"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"DLCV022"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"DLCV022"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"DLCV022"	"-777"	-777	"REFUSAL"	"REFUSAL"
"DLCV022"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"DLCV022"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DLCV022"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"DLCV022"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DLCV022"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"USECV022"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"USECV022"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"USECV022"	"0"	0	"MEASUREMENT OKAY"	"MEASUREMENT OKAY"
"USECV022"	"1"	1	"SUSPECT, ACCEPTED"	"MEASUREMENT SUSPECT, BUT ACCEPTED"
"USECV022"	"2"	2	"MEASURE INVALID"	"MEASUREMENT INVALID"
"CMTCV022"	"??"		"MEAS QUAL-INDETRMNT"	"MEASUREMENT QUALITY INDETERMINATE"
"CMTCV022"	"AC"		"MEAS>UPPER CALIB PT"	"MEASUREMENT > UPPER CALIBRATION POINT"
"CMTCV022"	"BD"		"MEAS BELOW DL"	"MEASUREMENT BELOW DETECTION LIMIT"
"CMTCV022"	"FB"		"MEAS OK,IN ASSOC BLK"	"MEASUREMENT OKAY, ANALYTE IN ASSOC. BLK"
"CMTCV022"	"NA"		"MEASUREMENT NOTAVAIL"	"MEASUREMENT NOT AVAILABLE"
"CMTCV022"	"ND"		"MEAS NOT DETECTED"	"MEASUREMENT NOT DETECTED"
"CMTCV022"	"OK"		"MEASUREMENT OK"	"MEASUREMENT OKAY"
"CMTCV022"	"OS"		"MEAS BEYOND STD RNG"	"MEASUREMENT BEYOND STD. CALIBR. RANGE"
"CMTCV022"	"RI"		"MEAS OK,REJ ANALYSIS"	"MEASUREMENT OKAY, RE-INJECTION ANALYSIS"
"CMTCV022"	"XY"		"MEAS SUSPECT/INCONST"	"MEASUREMENT SUSPECT/INCONSISTENT"
"DFLCV022"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DFLCV022"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DFLCV022"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"DFLCV022"	"100"	100	"DETECTED"	"DETECTED"
"AN1CV022"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"AN1CV022"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
